country_id,month_id,country,gwcode,isoab,year,month,surrogate_mean_dem_ln,surrogate_mean_imr,surrogate_mean_pop_ln,surrogate_mean_imr_ln,surrogate_mean_pop,main_mean,main_dich,surrogate_mean_dem,surrogate_mean_nch_ln,surrogate_mean_ch,main_mean_ln,surrogate_mean_ch_ln,surrogate_mean_nch
164,556,Swaziland,572,SWZ,2026,4,1.1894,2.5274,0.1293,1.2606,0.138,0.1296,0.0056,2.2851,0.9636,0.1132,0.1218,0.1072,1.6212
165,556,Angola,540,AGO,2026,4,1.3437,1.961,1.032,1.0855,1.8068,1.6019,0.0232,2.8332,0.354,16.843,0.9563,2.8816,0.4247
166,556,Congo,484,COG,2026,4,1.2699,1.0966,0.2737,0.7403,0.3148,0.0687,0.0051,2.5604,2.227,0.1132,0.0664,0.1072,8.2724
167,556,"Congo, DRC",490,COD,2026,4,1.3119,2.6493,1.9825,1.2945,6.261,62.9242,0.8487,2.7133,2.0524,13.8778,4.1577,2.6999,6.7862
168,556,Fiji,950,FJI,2026,4,0.4895,0.8678,0.1201,0.6248,0.1277,0.0016,0.0046,0.6315,0.1114,0.1132,0.0016,0.1072,0.1178
169,556,Gabon,481,GAB,2026,4,1.3407,1.0267,0.1666,0.7064,0.1813,0.013,0.0047,2.8217,0.3539,0.1132,0.0129,0.1072,0.4246
170,556,Namibia,565,NAM,2026,4,0.2307,1.9709,0.1807,1.0889,0.198,0.0199,0.0047,0.2595,0.8331,0.1132,0.0198,0.1072,1.3004
171,556,New Zealand,920,NZL,2026,4,0.0068,0.1216,0.246,0.1148,0.2788,0.0002,0.0046,0.0068,0.1114,0.1132,0.0002,0.1072,0.1178
172,556,Madagascar,580,MDG,2026,4,1.2673,2.6123,0.9071,1.2843,1.4771,0.1677,0.006,2.5511,0.1114,0.1132,0.1551,0.1072,0.1178
173,556,Mauritius,590,MUS,2026,4,0.6816,0.4012,0.1297,0.3374,0.1385,0.0078,0.0046,0.9771,0.1114,0.1132,0.0077,0.1072,0.1178
174,556,Seychelles,591,SYC,2026,4,0.1281,0.3869,0.0966,0.3271,0.1014,0.0018,0.0046,0.1367,0.1114,0.1132,0.0018,0.1072,0.1178
176,556,Timor Leste,860,TLS,2026,4,0.1918,1.7348,0.1338,1.0061,0.1432,0.0017,0.0046,0.2115,0.3216,0.1132,0.0017,0.1072,0.3793
177,556,Australia,900,AUS,2026,4,0.0074,0.101,0.8009,0.0962,1.2276,0.0022,0.0046,0.0074,0.1114,0.1132,0.0022,0.1072,0.1178
178,556,Nauru,971,NRU,2026,4,0.2549,0.2334,0.0934,0.2098,0.0979,0.0118,0.0047,0.2904,0.1114,0.1132,0.0117,0.1072,0.1178
179,556,Papua New Guinea,910,PNG,2026,4,0.6117,1.409,0.3892,0.8792,0.4758,0.0431,0.0049,0.8435,0.3216,0.1132,0.0422,0.1072,0.3793
180,556,Solomon Is.,940,SLB,2026,4,0.2252,0.5169,0.117,0.4167,0.1241,0.0071,0.0046,0.2525,0.1114,0.1132,0.0071,0.1072,0.1178
181,556,Tuvalu,973,TUV,2026,4,0.2549,0.5419,0.0933,0.433,0.0978,0.0119,0.0047,0.2904,0.1114,0.1132,0.0119,0.1072,0.1178
182,556,Vanuatu,935,VUT,2026,4,0.1097,0.4269,0.1026,0.3555,0.1081,0.0034,0.0046,0.1159,0.1114,0.1132,0.0034,0.1072,0.1178
183,556,Canada,20,CAN,2026,4,0.0584,0.1311,1.1004,0.1232,2.0053,0.0102,0.0047,0.0602,0.1113,0.1132,0.0102,0.1072,0.1178
184,556,Germany,260,DEU,2026,4,0.0179,0.101,1.75,0.0962,4.7548,0.0045,0.0046,0.0181,0.1114,0.1132,0.0045,0.1072,0.1178
198,556,Taiwan,713,TWN,2026,4,0.0982,0.0365,0.093,0.0359,0.0975,0.0086,0.0047,0.1032,0.1114,0.1132,0.0086,0.1072,0.1178
199,556,China,710,CHN,2026,4,0.7194,0.1335,1.8104,0.1253,5.113,0.1114,0.0055,1.0532,0.9327,0.1132,0.1056,0.1072,1.5412
205,556,Malaysia,820,MYS,2026,4,0.7084,0.1918,0.9838,0.1755,1.6747,0.0235,0.0048,1.0307,1.031,0.1132,0.0233,0.1072,1.8038
206,556,Singapore,830,SGP,2026,4,0.7943,0.0706,0.2654,0.0682,0.304,0.002,0.0046,1.2128,0.1085,0.1132,0.002,0.1072,0.1146
209,556,Indonesia,850,IDN,2026,4,0.8713,0.5377,1.3936,0.4303,3.0294,4.5443,0.0806,1.3899,0.1085,3.7457,1.7128,1.5572,0.1146
213,556,Libya,620,LBY,2026,4,1.2296,0.4926,0.3026,0.4005,0.3534,3.4391,0.0564,2.42,2.2251,0.1132,1.4905,0.1072,8.2548
214,556,Chad,483,TCD,2026,4,0.8966,4.9283,0.6378,1.7797,0.8923,3.88,0.0657,1.4514,1.7086,5.1781,1.5851,1.821,4.5212
218,556,Israel,666,ISR,2026,4,0.1493,0.0921,0.3731,0.0881,0.4522,338.8266,0.9892,0.1611,1.4411,430.0543,5.8284,6.0662,3.2255
220,556,Syria,652,SYR,2026,4,0.8966,0.6253,0.7424,0.4857,1.1009,365.6736,0.9905,1.4514,2.2184,433.4326,5.9045,6.074,8.193
222,556,Egypt,651,EGY,2026,4,1.3032,0.5006,2.028,0.4059,6.5986,1.4926,0.0216,2.6809,1.8289,3.0166,0.9133,1.3904,5.2267
223,556,India,750,IND,2026,4,1.0244,0.9073,0.8214,0.6457,1.2738,56.3381,0.8239,1.7853,1.1404,19.8401,4.049,3.0369,2.1279
231,556,Montenegro,341,MNE,2026,4,0.2964,0.0791,0.1113,0.0761,0.1177,0.0152,0.0047,0.345,0.1103,0.1132,0.0151,0.1072,0.1167
232,556,Kosovo,347,XKX,2026,4,0.2549,0.0365,0.093,0.0359,0.0975,0.0304,0.0048,0.2904,0.1105,0.1132,0.03,0.1072,0.1169
233,556,Serbia,340,SRB,2026,4,1.2698,0.1335,0.2807,0.1253,0.3241,0.0025,0.0046,2.56,0.1105,0.1132,0.0025,0.1072,0.1169
234,556,United States,2,USA,2026,4,0.0548,0.1581,0.8138,0.1468,1.2564,0.0399,0.0049,0.0563,0.3216,0.1132,0.0391,0.1072,0.3793
235,556,Uganda,500,UGA,2026,4,1.3105,1.0966,1.2643,0.7403,2.5405,0.4057,0.0082,2.708,2.2651,0.1132,0.3405,0.1072,8.6317
237,556,Kenya,501,KEN,2026,4,0.4244,1.6293,1.3746,0.9667,2.9535,12.6807,0.2934,0.5287,2.2316,26.6842,2.616,3.3209,8.3148
242,556,Tanzania,510,TZA,2026,4,0.6816,1.2531,1.5603,0.8123,3.7604,0.0748,0.0052,0.9771,2.1137,0.1132,0.0722,0.1072,7.2792
243,556,Morocco,600,MAR,2026,4,1.1911,0.4767,1.036,0.3898,1.818,0.3642,0.0078,2.2906,0.2115,0.1132,0.3106,0.1072,0.2356
244,556,Mauritania,435,MRT,2026,4,1.3159,1.3331,0.2412,0.8472,0.2728,0.1251,0.0056,2.728,1.2188,0.1132,0.1179,0.1072,2.3833
245,556,Sudan,625,SDN,2026,4,0.7408,2.0514,1.272,1.1156,2.568,265.5216,0.9839,1.0976,2.0507,270.2484,5.5855,5.603,6.7736
246,556,South Sudan,626,SSD,2026,4,1.0405,8.3583,0.4255,2.2363,0.5304,6.6043,0.1313,1.8306,1.9044,0.1132,2.0287,0.1072,5.7153
1,557,Guyana,110,GUY,2026,5,0.914,0.8566,0.1198,0.6188,0.1273,0.0224,0.0044,1.4944,0.3286,0.1208,0.0222,0.1141,0.389
2,557,Suriname,115,SUR,2026,5,0.1335,0.4682,0.1141,0.384,0.1208,0.0332,0.0044,0.1428,0.3286,0.1208,0.0326,0.1141,0.389
3,557,Trinidad and Tobago,52,TTO,2026,5,0.1386,0.5468,0.1354,0.4362,0.145,0.0036,0.0042,0.1487,0.1124,0.1208,0.0036,0.1141,0.1189
4,557,Venezuela,101,VEN,2026,5,0.8434,0.7392,0.8278,0.5534,1.2883,0.2911,0.0066,1.3242,1.0479,0.1208,0.2555,0.1141,1.8517
5,557,Samoa,990,WSM,2026,5,0.2539,0.382,0.1019,0.3235,0.1073,0.0088,0.0042,0.2891,0.1124,0.1208,0.0087,0.1141,0.1189
6,557,Tonga,972,TON,2026,5,0.2539,0.2339,0.0986,0.2102,0.1036,0.0087,0.0042,0.2891,0.1124,0.1208,0.0086,0.1141,0.1189
7,557,Argentina,160,ARG,2026,5,0.1876,0.2395,1.1801,0.2147,2.2546,0.0244,0.0044,0.2063,0.3286,0.1208,0.0241,0.1141,0.389
8,557,Bolivia,145,BOL,2026,5,0.9183,0.6683,0.44,0.5118,0.5527,0.069,0.0047,1.5051,0.6871,0.1208,0.0667,0.1141,0.9879
9,557,Brazil,140,BRA,2026,5,0.0839,0.3718,1.8959,0.3162,5.6588,4.7481,0.0877,0.0875,0.6871,1.358,1.7489,0.8578,0.9879
10,557,Chile,155,CHL,2026,5,0.0277,0.1859,0.6259,0.1705,0.8699,0.0171,0.0043,0.0281,0.1409,0.1208,0.017,0.1141,0.1513
11,557,Ecuador,130,ECU,2026,5,0.3842,0.326,0.5858,0.2822,0.7965,1.0051,0.0143,0.4685,0.6871,0.1208,0.6957,0.1141,0.9879
12,557,Paraguay,150,PRY,2026,5,0.5963,0.4644,0.2926,0.3814,0.3399,0.0502,0.0046,0.8155,0.3286,0.1208,0.049,0.1141,0.389
13,557,Peru,135,PER,2026,5,0.2701,0.4063,0.9538,0.3409,1.5955,0.4277,0.0079,0.3101,1.8033,0.1208,0.3561,0.1141,5.0695
14,557,Uruguay,165,URY,2026,5,0.0394,0.1682,0.1934,0.1555,0.2133,0.0167,0.0043,0.0402,0.3286,0.1208,0.0166,0.1141,0.389
16,557,Guatemala,90,GTM,2026,5,0.3218,0.5759,0.5925,0.4548,0.8086,0.1256,0.0052,0.3796,0.3286,0.1208,0.1183,0.1141,0.389
17,557,Mexico,70,MEX,2026,5,1.1642,0.3166,2.0486,0.275,6.7573,5.7645,0.114,2.2033,0.1123,6.6788,1.9117,2.0385,0.1189
18,557,Barbados,53,BRB,2026,5,0.1148,0.271,0.1038,0.2398,0.1094,0.0053,0.0042,0.1216,0.1124,0.1208,0.0053,0.1141,0.1189
19,557,Dominica,54,DMA,2026,5,0.2539,1.4554,0.0974,0.8983,0.1024,0.0147,0.0043,0.2891,0.1124,0.1208,0.0146,0.1141,0.1189
20,557,Grenada,55,GRD,2026,5,0.2539,0.5265,0.0989,0.423,0.104,0.0107,0.0043,0.2891,0.1124,0.1208,0.0107,0.1141,0.1189
21,557,St. Lucia,56,LCA,2026,5,0.2539,0.4348,0.1008,0.3611,0.106,0.0095,0.0043,0.2891,0.1124,0.1208,0.0094,0.1141,0.1189
22,557,St. Vincent and the Grenadines,57,VCT,2026,5,0.2539,0.2889,0.0985,0.2538,0.1035,0.0094,0.0043,0.2891,0.1124,0.1208,0.0094,0.1141,0.1189
23,557,Dominican Republic,42,DOM,2026,5,0.3724,1.1259,0.414,0.7542,0.5129,0.2044,0.0058,0.4512,0.3286,0.1208,0.186,0.1141,0.389
24,557,Haiti,41,HTI,2026,5,1.0771,2.0885,0.4231,1.1277,0.5267,18.3308,0.4555,1.9362,0.1124,15.4582,2.9617,2.8008,0.1189
25,557,Jamaica,51,JAM,2026,5,0.1053,0.5929,0.1777,0.4655,0.1945,0.0614,0.0047,0.111,0.1124,0.1208,0.0596,0.1141,0.1189
26,557,Bahamas,31,BHS,2026,5,0.2539,0.3356,0.1073,0.2894,0.1132,0.0094,0.0043,0.2891,0.1124,0.1208,0.0094,0.1141,0.1189
27,557,Belize,80,BLZ,2026,5,0.2539,0.3166,0.1077,0.275,0.1137,0.0974,0.0049,0.2891,0.3286,0.1208,0.0929,0.1141,0.389
28,557,Colombia,100,COL,2026,5,0.1839,0.3197,1.3071,0.2774,2.6954,16.1354,0.4034,0.2019,1.4694,12.8002,2.8411,2.6247,3.3468
29,557,Costa Rica,94,CRI,2026,5,0.0183,0.2681,0.2426,0.2375,0.2745,0.0073,0.0042,0.0184,0.1124,0.1208,0.0073,0.1141,0.1189
30,557,Cuba,40,CUB,2026,5,0.8973,0.1962,0.4022,0.1792,0.4951,0.0109,0.0043,1.4529,0.1124,0.1208,0.0108,0.1141,0.1189
31,557,El Salvador,92,SLV,2026,5,1.152,0.2681,0.2763,0.2375,0.3182,0.026,0.0044,2.1646,0.1124,0.1208,0.0257,0.1141,0.1189
32,557,Honduras,91,HND,2026,5,0.6215,0.3993,0.3981,0.3359,0.489,0.022,0.0043,0.8616,0.1123,0.1208,0.0217,0.1141,0.1189
33,557,Nicaragua,93,NIC,2026,5,0.5154,0.3011,0.2922,0.2632,0.3394,0.0547,0.0046,0.6744,0.1124,0.1208,0.0532,0.1141,0.1189
34,557,Panama,95,PAN,2026,5,0.163,0.3103,0.2253,0.2703,0.2527,0.0074,0.0042,0.177,0.3286,0.1208,0.0074,0.1141,0.389
35,557,Antigua and Barbuda,58,ATG,2026,5,0.2539,0.2148,0.0983,0.1946,0.1032,0.0106,0.0043,0.2891,0.1124,0.1208,0.0106,0.1141,0.1189
36,557,St. Kitts and Nevis,60,KNA,2026,5,0.2539,0.4348,0.0969,0.3611,0.1017,0.0105,0.0043,0.2891,0.1124,0.1208,0.0104,0.1141,0.1189
37,557,Iceland,395,ISL,2026,5,0.0467,0.0858,0.1074,0.0823,0.1133,0.0047,0.0042,0.0478,0.1124,0.1208,0.0047,0.1141,0.1189
38,557,Ireland,205,IRL,2026,5,0.01,0.1185,0.2496,0.112,0.2835,0.0122,0.0043,0.0101,0.1123,0.1208,0.0121,0.1141,0.1189
39,557,United Kingdom,200,GBR,2026,5,0.052,0.1322,1.5555,0.1242,3.7373,0.0028,0.0042,0.0533,0.1124,0.1208,0.0028,0.1141,0.1189
40,557,Cape Verde,402,CPV,2026,5,0.1271,0.3229,0.1109,0.2798,0.1172,0.0051,0.0042,0.1355,0.1124,0.1208,0.0051,0.1141,0.1189
41,557,Cote d'Ivoire,437,CIV,2026,5,1.1642,2.7969,0.9052,1.3342,1.4725,0.0538,0.0046,2.2033,1.0486,0.1208,0.0524,0.1141,1.8535
42,557,Ghana,452,GHA,2026,5,0.1754,1.1132,0.9582,0.7482,1.6069,0.3164,0.0068,0.1917,1.054,0.1208,0.2749,0.1141,1.8691
43,557,Liberia,450,LBR,2026,5,0.5317,3.6333,0.2561,1.5333,0.2919,0.0049,0.0042,0.7017,0.1109,0.1208,0.0049,0.1141,0.1173
45,557,Portugal,235,PRT,2026,5,0.0527,0.1008,0.3948,0.096,0.4841,0.0005,0.0042,0.0541,0.1123,0.1208,0.0005,0.1141,0.1189
46,557,Spain,230,ESP,2026,5,0.0574,0.1008,1.2364,0.096,2.4432,0.0096,0.0043,0.0591,0.1124,0.1208,0.0096,0.1141,0.1189
47,557,Burkina Faso,439,BFA,2026,5,1.2883,2.578,0.7165,1.2748,1.0472,130.0756,0.9593,2.6267,2.2183,170.216,4.8758,5.1429,8.1913
48,557,Guinea,438,GIN,2026,5,1.051,5.2205,0.5006,1.8279,0.6497,0.0695,0.0047,1.8605,0.3408,0.1208,0.0672,0.1141,0.4061
49,557,Guinea-Bissau,404,GNB,2026,5,1.3202,2.3837,0.1594,1.219,0.1729,0.0125,0.0043,2.7441,0.1098,0.1208,0.0125,0.1141,0.1161
50,557,Mali,432,MLI,2026,5,1.3182,4.4699,0.7382,1.6993,1.0922,106.0525,0.9431,2.7366,1.6807,94.6465,4.6733,4.5607,4.3693
52,557,Senegal,433,SEN,2026,5,0.3394,1.2452,0.5949,0.8088,0.8128,0.0313,0.0044,0.4041,0.6233,0.1208,0.0308,0.1141,0.865
53,557,Sierra Leone,451,SLE,2026,5,0.7691,4.2219,0.3394,1.6529,0.4041,0.012,0.0043,1.1578,0.1122,0.1208,0.0119,0.1141,0.1188
54,557,The Gambia,420,GMB,2026,5,0.2455,1.5098,0.1755,0.9202,0.1918,0.0153,0.0043,0.2782,0.1099,0.1208,0.0152,0.1141,0.1161
55,557,Djibouti,522,DJI,2026,5,1.2678,2.5312,0.1296,1.2616,0.1384,0.0719,0.0047,2.5531,1.0843,0.1208,0.0694,0.1141,1.9573
56,557,Eritrea,531,ERI,2026,5,0.3833,0.9505,0.1976,0.6681,0.2185,0.0721,0.0047,0.467,1.0502,0.1208,0.0696,0.1141,1.8582
57,557,Ethiopia,530,ETH,2026,5,1.1816,1.6647,2.0521,0.9801,6.7845,135.3373,0.9619,2.2597,2.2195,124.941,4.9151,4.8358,8.2029
58,557,Mongolia,712,MNG,2026,5,0.5922,0.3356,0.1973,0.2894,0.2181,0.0346,0.0044,0.808,0.3443,0.1208,0.034,0.1141,0.4111
60,557,Iraq,645,IRQ,2026,5,1.2336,0.7056,1.1864,0.5339,2.2754,11.8984,0.2899,2.4336,2.1626,3.8421,2.5571,1.5773,7.6939
62,557,Jordan,663,JOR,2026,5,1.082,0.3618,0.4173,0.3088,0.5179,0.069,0.0047,1.9507,2.2056,0.1208,0.0667,0.1141,8.0759
63,557,Kazakhstan,705,KAZ,2026,5,1.2988,0.2229,0.646,0.2012,0.9079,0.0152,0.0043,2.665,0.5939,0.1208,0.0151,0.1141,0.811
64,557,Norway,385,NOR,2026,5,0.0088,0.0858,0.255,0.0823,0.2904,0.0169,0.0043,0.0088,0.3286,0.1208,0.0167,0.1141,0.389
65,557,Russia,365,RUS,2026,5,0.9059,0.1253,2.0755,0.118,6.9684,36.9031,0.7315,1.4742,0.7109,37.2217,3.635,3.6434,1.0359
66,557,Sweden,380,SWE,2026,5,0.0085,0.0879,0.3913,0.0843,0.4788,0.0023,0.0042,0.0085,0.1124,0.1208,0.0023,0.1141,0.1189
67,557,Algeria,615,DZA,2026,5,1.2526,0.6546,1.2006,0.5035,2.322,0.2683,0.0064,2.4995,2.2127,0.1208,0.2376,0.1141,8.1408
69,557,Cameroon,471,CMR,2026,5,1.3091,2.1802,0.8438,1.1569,1.3252,19.7905,0.4875,2.703,1.7706,9.4298,3.0345,2.3447,4.8741
70,557,Central African Republic,482,CAF,2026,5,1.1908,4.9997,0.2482,1.7917,0.2817,5.3517,0.1031,2.2898,2.1422,0.1208,1.8487,0.1141,7.5184
73,557,Tunisia,616,TUN,2026,5,1.1404,0.3103,0.4364,0.2703,0.5471,0.1575,0.0054,2.128,0.5029,0.1208,0.1462,0.1141,0.6535
74,557,Benin,434,BEN,2026,5,0.853,2.7719,0.4931,1.3276,0.6374,2.9988,0.0477,1.3466,2.2174,0.1208,1.386,0.1141,8.1833
76,557,Equatorial Guinea,411,GNQ,2026,5,0.8434,3.1247,0.1506,1.417,0.1625,0.0222,0.0044,1.3242,0.3286,0.1208,0.022,0.1141,0.389
77,557,Kiribati,970,KIR,2026,5,0.2539,2.0291,0.0995,1.1083,0.1046,0.0107,0.0043,0.2891,0.1124,0.1208,0.0106,0.1141,0.1189
78,557,Niger,436,NER,2026,5,1.3213,6.5337,0.7969,2.0194,1.2186,41.4888,0.7687,2.7483,1.5974,31.5746,3.7492,3.4835,3.94
79,557,Nigeria,475,NGA,2026,5,0.914,4.9407,1.7605,1.7818,4.8155,253.3875,0.9868,1.4944,2.1965,211.9972,5.5389,5.3613,7.9935
80,557,Sao Tome and Principe,403,STP,2026,5,0.177,0.274,0.1024,0.2422,0.1078,0.0051,0.0042,0.1936,0.1124,0.1208,0.0051,0.1141,0.1189
81,557,Togo,461,TGO,2026,5,1.3256,1.6817,0.363,0.9864,0.4377,1.7119,0.0244,2.7646,1.0479,0.1208,0.9976,0.1141,1.8517
82,557,Albania,339,ALB,2026,5,0.5636,0.2423,0.1742,0.217,0.1903,0.0076,0.0042,0.7569,0.1116,0.1208,0.0076,0.1141,0.1181
83,557,Bosnia and Herzegovina,346,BIH,2026,5,0.7956,0.1633,0.187,0.1512,0.2057,0.0076,0.0042,1.2158,0.1117,0.1208,0.0076,0.1141,0.1181
84,557,Croatia,344,HRV,2026,5,0.1428,0.1299,0.207,0.1221,0.23,0.0073,0.0042,0.1535,0.1117,0.1208,0.0073,0.1141,0.1181
85,557,Italy,325,ITA,2026,5,0.0894,0.0943,1.4062,0.0901,3.0805,0.001,0.0042,0.0935,0.1124,0.1208,0.001,0.1141,0.1189
86,557,Macedonia,343,MKD,2026,5,0.6555,0.1051,0.1477,0.1,0.1591,0.0024,0.0042,0.9261,0.1114,0.1208,0.0024,0.1141,0.1179
87,557,Malta,338,MLT,2026,5,0.1335,0.1511,0.1123,0.1407,0.1189,0.0049,0.0042,0.1428,0.1124,0.1208,0.0049,0.1141,0.1189
89,557,Bulgaria,355,BGR,2026,5,0.2439,0.1559,0.2792,0.1449,0.3221,0.0215,0.0043,0.2762,0.2106,0.1208,0.0213,0.1141,0.2344
90,557,Cyprus,352,CYP,2026,5,0.126,0.1073,0.1351,0.102,0.1447,0.0001,0.0042,0.1343,0.1124,0.1208,0.0001,0.1141,0.1189
92,557,Georgia,372,GEO,2026,5,0.8574,0.2339,0.2015,0.2102,0.2233,0.0167,0.0043,1.3569,1.6599,0.1208,0.0165,0.1141,4.2586
93,557,Greece,350,GRC,2026,5,0.1685,0.114,0.3864,0.1079,0.4717,0.0173,0.0043,0.1836,0.2097,0.1208,0.0172,0.1141,0.2333
94,557,Lebanon,660,LBN,2026,5,1.283,0.4988,0.2615,0.4047,0.2988,14.6036,0.3642,2.6076,1.0479,23.9286,2.7475,3.216,1.8517
96,557,Turkey,640,TUR,2026,5,1.2558,0.2652,1.7505,0.2352,4.7577,1.3957,0.0196,2.5107,2.2197,0.1208,0.8737,0.1141,8.2045
97,557,Austria,305,AUT,2026,5,0.0445,0.1008,0.3539,0.096,0.4247,0.0059,0.0042,0.0455,0.1124,0.1208,0.0059,0.1141,0.1189
98,557,Czech Republic,316,CZE,2026,5,0.0135,0.09,0.3996,0.0862,0.4912,-0.0009,0.0042,0.0136,0.1124,0.1208,-0.0009,0.1141,0.1189
99,557,Denmark,390,DNK,2026,5,0.0188,0.1095,0.2662,0.1039,0.305,-0.0003,0.0042,0.019,0.1124,0.1208,-0.0003,0.1141,0.1189
100,557,Hungary,310,HUN,2026,5,0.901,0.114,0.3643,0.1079,0.4395,0.0538,0.0046,1.4622,0.33,0.1208,0.0524,0.1141,0.3909
101,557,Poland,290,POL,2026,5,0.1443,0.1253,1.0022,0.118,1.7244,0.0241,0.0044,0.1553,1.048,0.1208,0.0238,0.1141,1.8519
102,557,Slovakia,317,SVK,2026,5,0.163,0.1584,0.2508,0.147,0.285,0.0055,0.0042,0.177,0.3286,0.1208,0.0055,0.1141,0.389
103,557,Slovenia,349,SVN,2026,5,0.1428,0.0837,0.1573,0.0804,0.1703,0.0004,0.0042,0.1535,0.1124,0.1208,0.0004,0.1141,0.1189
104,557,Belgium,211,BEL,2026,5,0.0183,0.1095,0.4259,0.1039,0.5309,0.0235,0.0044,0.0184,0.1124,0.1208,0.0232,0.1141,0.1189
105,557,France,220,FRA,2026,5,0.0211,0.1185,1.5458,0.112,3.6918,0.0056,0.0042,0.0214,0.1123,0.1208,0.0056,0.1141,0.1189
107,557,Luxembourg,212,LUX,2026,5,0.0302,0.0879,0.1153,0.0843,0.1222,0.0003,0.0042,0.0306,0.1124,0.1208,0.0003,0.1141,0.1189
108,557,Netherlands,210,NLD,2026,5,0.0452,0.1207,0.5823,0.114,0.7902,0.0013,0.0042,0.0462,0.1124,0.1208,0.0013,0.1141,0.1189
109,557,Switzerland,225,CHE,2026,5,0.0085,0.1207,0.35,0.114,0.4191,0.0005,0.0042,0.0085,0.1124,0.1208,0.0005,0.1141,0.1189
110,557,Belarus,370,BLR,2026,5,0.7135,0.0858,0.3527,0.0823,0.423,0.0877,0.0049,1.0411,1.0479,0.1208,0.084,0.1141,1.8518
111,557,Estonia,366,EST,2026,5,0.0086,0.0795,0.1355,0.0765,0.1451,0.0,0.0042,0.0086,0.3286,0.1208,0.0,0.1141,0.389
112,557,Finland,375,FIN,2026,5,0.0197,0.0837,0.2568,0.0804,0.2927,0.0168,0.0043,0.0199,0.3286,0.1208,0.0167,0.1141,0.389
113,557,Latvia,367,LVA,2026,5,0.0423,0.0986,0.1497,0.094,0.1615,0.0022,0.0042,0.0432,0.3286,0.1208,0.0022,0.1141,0.389
114,557,Lithuania,368,LTU,2026,5,0.0661,0.1051,0.1791,0.1,0.1962,0.001,0.0042,0.0684,0.3286,0.1208,0.001,0.1141,0.389
115,557,Moldova,359,MDA,2026,5,0.2287,0.4063,0.1648,0.3409,0.1792,0.0093,0.0043,0.2569,0.3286,0.1208,0.0093,0.1141,0.389
116,557,Romania,360,ROU,2026,5,0.3873,0.1657,0.6089,0.1534,0.8383,0.0177,0.0043,0.473,0.3299,0.1208,0.0176,0.1141,0.3909
117,557,Ukraine,369,UKR,2026,5,1.2198,0.2284,1.0288,0.2057,1.7977,462.0709,0.9953,2.3864,0.3286,316.3025,6.1379,5.7599,0.389
118,557,Maldives,781,MDV,2026,5,0.4603,0.1559,0.111,0.1449,0.1173,0.0057,0.0042,0.5845,0.1124,0.1208,0.0057,0.1141,0.1189
119,557,Oman,698,OMN,2026,5,1.3091,0.2451,0.2468,0.2192,0.28,0.0802,0.0048,2.703,0.98,0.1208,0.0772,0.1141,1.6644
120,557,Somalia,520,SOM,2026,5,1.2812,6.6308,0.6074,2.0322,0.8356,313.714,0.9908,2.6009,1.0502,131.852,5.7517,4.8892,1.8582
121,557,Sri Lanka,780,LKA,2026,5,0.2839,0.1633,0.6778,0.1512,0.9696,0.0075,0.0042,0.3283,0.1124,0.1208,0.0075,0.1141,0.1189
122,557,Turkmenistan,701,TKM,2026,5,0.6809,1.315,0.3081,0.8394,0.3609,0.0574,0.0046,0.9757,1.0511,0.1208,0.0558,0.1141,1.8607
123,557,Uzbekistan,704,UZB,2026,5,1.0707,0.3786,0.9983,0.3211,1.7136,0.0582,0.0046,1.9175,1.2755,0.1208,0.0566,0.1141,2.5806
124,557,Yemen,678,YEM,2026,5,0.8246,1.5818,1.0829,0.9485,1.9532,104.0888,0.9414,1.2809,0.2853,27.7695,4.6548,3.3593,0.3302
125,557,Armenia,371,ARM,2026,5,0.4932,0.2594,0.1833,0.2306,0.2012,0.1276,0.0052,0.6376,1.2926,0.1208,0.12,0.1141,2.6423
126,557,Azerbaijan,373,AZE,2026,5,0.8886,0.3993,0.3815,0.3359,0.4644,0.5932,0.0096,1.4316,1.9573,0.1208,0.4657,0.1141,6.0803
127,557,Bahrain,692,BHR,2026,5,0.8708,0.2121,0.1418,0.1923,0.1523,0.0081,0.0042,1.3888,0.1124,0.1208,0.0081,0.1141,0.1189
128,557,Iran,630,IRN,2026,5,1.152,0.3135,1.8104,0.2727,5.1126,13.3161,0.3295,2.1646,2.1731,12.1309,2.6614,2.575,7.7854
129,557,Kuwait,690,KWT,2026,5,1.1119,0.2229,0.2382,0.2012,0.269,0.037,0.0045,2.04,0.98,0.1208,0.0363,0.1141,1.6644
130,557,Qatar,694,QAT,2026,5,1.0834,0.1535,0.1783,0.1428,0.1952,0.012,0.0043,1.9548,0.2853,0.1208,0.0119,0.1141,0.3302
131,557,Saudi Arabia,670,SAU,2026,5,0.8246,0.1535,0.9764,0.1428,1.6548,0.8667,0.0126,1.2809,1.0912,0.1208,0.6241,0.1141,1.9778
132,557,United Arab Emirates,696,ARE,2026,5,1.0707,0.1322,0.3994,0.1242,0.491,0.0328,0.0044,1.9175,0.2853,0.1208,0.0323,0.1141,0.3302
133,557,Afghanistan,700,AFG,2026,5,0.477,3.3066,1.1228,1.4602,2.0735,21.4997,0.5223,0.6113,1.7709,3.8421,3.1135,1.5773,4.8761
134,557,Kyrgyzstan,703,KGZ,2026,5,1.3187,0.4569,0.3007,0.3763,0.3508,0.0665,0.0047,2.7385,0.2885,0.1208,0.0644,0.1141,0.3345
